expstart midpt_ext1 midpt_ext4
2299.295768099997 10.615525301545858 10.234176367521286
1670.2651394900022 8.887788746505976 8.541797194629908
2859.2366307600023 11.653046496212482 11.42157269641757
2411.559579059998 8.795209787786007 9.080097265541553
2691.598000209997 10.420259647071362 9.903441555798054
2314.2819146999973 8.923096675425768 8.39051054790616
1881.1717413799997 8.703285455703735 8.518607821315527
2999.217357380003 12.210811022669077 11.95786613970995
1642.487207459999 7.429055962711573 7.2489045560359955
1460.3530824199988 6.915834126994014 6.875733006745577
2873.319455680001 10.42995834723115 9.890815056860447
2342.9816491300007 14.514024741947651 13.301258906722069
2663.4653490499986 11.603072751313448 11.113412026315928
2482.142555630002 9.88693255931139 9.48549471795559
2230.2167389399983 9.054244123399258 8.682012185454369
2733.549231830002 10.158520471304655 9.745472855865955
2398.312900539997 9.404631145298481 9.330610558390617
1810.3807214699991 7.917942199856043 8.112805522978306
2034.26570412 8.598032221198082 8.221908565610647
2271.4592514800024 9.090150520205498 8.674584981054068
1684.4290513399974 7.646393682807684 7.235989719629288
1698.529515000002 7.588489819318056 7.397439423948526
2495.258007110002 9.600888378918171 9.564668498933315
1503.450884769998 7.002189522609115 6.78078280761838
1936.3812569200018 8.885353803634644 8.751188032329082
1530.3094850100024 7.263757288455963 6.7492542788386345
2971.459668919997 10.34506056457758 10.190751403570175
2523.103308509999 14.907030388712883 14.550931937992573
1712.3103368599986 7.799635827541351 7.6785726472735405
2846.2097903899994 10.581036284565926 10.421289782971144
2075.692440769999 8.990194648504257 8.548117987811565
2943.0990292700008 -2.644498413428664 11.41912518069148
2747.4159214600004 10.455331206321716 10.160491056740284
2103.661851509998 8.639349974691868 8.205914217978716
1474.1273656400008 6.820671865716577 6.927139218896627
1908.2438487600011 9.24183614552021 8.92849713563919
3055.121947530002 11.24418480321765 10.931224655359983
2426.4557834200023 10.174725204706192 9.655901324003935
1586.770319590003 7.449267245829105 7.229564990848303
1838.4066944099977 8.359346631914377 8.280577696859837
2803.132716979999 10.507654398679733 10.208614077419043
1517.10738958 7.377546653151512 6.992653850466013
2258.2543670399973 8.959816955029964 8.840740285813808
2454.588145230002 9.161825850605965 8.994146715849638
2818.0209704399967 11.378930602222681 11.047770828008652
2286.3591710600012 9.734977036714554 9.434066712856293
2383.2328305799965 9.163784701377153 8.981078490614891
1740.41370569 7.401088066399097 7.793193496763706
2831.2868500699988 10.325205512344837 10.258977580815554
2789.5440480899997 10.406068246811628 10.219560004770756
2062.600392250002 9.165189508348703 8.902374934405088
2187.2108231699967 9.284722991287708 8.980782609432936
2370.3958746599965 8.901098370552063 8.769085071980953
2146.5257761899993 13.485430274158716 13.978548534214497
1922.0272406299991 9.388201776891947 9.336677379906178
1432.6244940600009 6.904174480587244 6.78438157774508
2985.349186270003 10.70072902366519 10.407924000173807
1728.6439253200006 7.512921094894409 7.337637059390545
1446.4868094600024 6.67290729470551 6.640446279197931
2215.1576065499976 9.179555252194405 8.547275606542826
2202.9944235799994 9.169256407767534 9.172823745757341
1754.5049564200017 8.227594010531902 7.6545316725969315
1418.4013692399967 7.745150104165077 7.521054893732071
2327.390572110002 9.70987156033516 9.45607591420412
3139.257154480001 12.092816457152367 11.723450291901827
1978.021084580003 8.22417251765728 8.144052419811487
2439.268074899999 10.232137888669968 9.82269449159503
1656.232936350003 7.819569669663906 7.667456567287445
2551.47219819 9.37541602179408 9.521119482815266
1782.175234870003 7.975110970437527 7.751376181840897
1615.350355069997 8.44315392896533 8.140822034329176
3127.2271892900026 10.9414036385715 10.785779356956482
2622.7661121100027 14.635245501995087 14.291455037891865
1601.6302847800034 7.77488574385643 7.589595392346382
2538.4015963400016 9.827208146452904 9.824877977371216
2006.7155990000028 8.220442570745945 8.280554227530956
1825.0708140600036 8.097694627940655 7.93546624481678
2510.6668385099983 15.629268810153008 14.961133897304535
2019.4435967800018 8.829549606889486 8.407940715551376
2090.1824300299995 8.783037588000298 8.303233981132507
1852.0650855200001 7.760767266154289 7.483331300318241
1628.7065006300036 7.821281254291534 7.664636895060539
2650.3064949800028 9.502167999744415 9.413824416697025
1559.6481778700036 11.689377017319202 11.543546989560127
2957.131150399997 11.38533940538764 11.009846907109022
2118.299224690003 8.200310077518225 7.95125775039196
2159.4841558199987 14.030512981116772 13.658284395933151
3027.3522101199997 10.837170481681824 10.55828109383583
2356.5492417200003 13.607977889478207 13.660557568073273
1544.4608161200013 7.57225826382637 7.499090954661369
1768.1186138300036 8.150995150208473 8.194292709231377
2678.7276068799983 10.417672153562307 10.240792203694582
3013.251110489997 10.322812478989363 10.61032684519887
1796.2445633800016 8.065239898860455 7.917751092463732
1572.1689649100008 12.906053010374308 12.487978767603636
2467.3689322599967 9.139108378440142 9.147399757057428
1866.187215830003 9.00018336251378 8.4376554004848
2243.055894129997 9.734665229916573 10.05855705589056
3042.0524453100006 10.41741818189621 10.36479827016592
2047.5040837499982 8.790082577615976 9.098367299884558
2566.3231362299994 9.780021384358406 9.647324122488499
2174.90460799 8.49676625803113 8.452641405165195
1991.2264319800015 9.612180478870869 8.99463202804327
2915.5793290799993 10.833862982690334 10.587004199624062
2579.2775691900024 11.374606378376484 11.117084138095379
2131.496516170002 8.758669719099998 8.643962536007166
1488.1413237899978 7.629658374935389 7.584038190543652
2635.2177095200022 15.145663172006607 14.559365808963776
1894.2005732100006 8.238307759165764 7.872266694903374
2901.2466324199995 10.632565710693598 10.601832624524832
2887.2025227199993 10.463591571897268 10.142579767853022
